# path	original_sha256	current_sha256	pool_commit	license	upstream_sha	modifications
LeanPool/Incompleteness/Foundation/Modal/Kripke/FiniteFrame.lean	701cce6df703962a8ddf9536b14dc66fdc4e60ea3f5502092734fee27092930b	701cce6df703962a8ddf9536b14dc66fdc4e60ea3f5502092734fee27092930b	c8ddda0a64f21cb019720cdda48c94354d4091e7	Apache-2.0	unresolved	none
LeanPool/Incompleteness/Foundation/Modal/Kripke/Hilbert/GL/Completeness.lean	00f2f88c979d5f6aa52283c96244344a88cdd470cff30f233a03545d606386bd	00f2f88c979d5f6aa52283c96244344a88cdd470cff30f233a03545d606386bd	c8ddda0a64f21cb019720cdda48c94354d4091e7	Apache-2.0	unresolved	none
LeanPool/Incompleteness/Foundation/Modal/Kripke/Hilbert/GL/MDP.lean	29c4a01c05c2715075e7e4b1f055456ed247629d89405820912d11bd1c8f6968	29c4a01c05c2715075e7e4b1f055456ed247629d89405820912d11bd1c8f6968	c8ddda0a64f21cb019720cdda48c94354d4091e7	Apache-2.0	unresolved	none
LeanPool/Incompleteness/Foundation/Modal/Kripke/Hilbert/GL/Soundness.lean	20d5ebe34e13d6c0e2c835a742e04f96642b609435c744b834b35490e9a7e088	20d5ebe34e13d6c0e2c835a742e04f96642b609435c744b834b35490e9a7e088	c8ddda0a64f21cb019720cdda48c94354d4091e7	Apache-2.0	unresolved	none
LeanPool/Incompleteness/Foundation/Modal/Kripke/Hilbert/GL/Tree.lean	edf3edc0b26a48f010351e0f7b8fb079d34555c6a1ae3faa31c059583322feef	edf3edc0b26a48f010351e0f7b8fb079d34555c6a1ae3faa31c059583322feef	c8ddda0a64f21cb019720cdda48c94354d4091e7	Apache-2.0	unresolved	none
LeanPool/Incompleteness/Foundation/Modal/Kripke/Hilbert/GL/Unnecessitation.lean	93a5e1fb63466262a89a53654f6ab349dae8cf1154f7375fcdd938a15a6ccb90	93a5e1fb63466262a89a53654f6ab349dae8cf1154f7375fcdd938a15a6ccb90	c8ddda0a64f21cb019720cdda48c94354d4091e7	Apache-2.0	unresolved	none
LeanPool/Incompleteness/Foundation/Modal/Kripke/Hilbert/Geach.lean	de00235f90845b119c876d111b8cc77510e8171e3cc988b8a885db197cc36621	de00235f90845b119c876d111b8cc77510e8171e3cc988b8a885db197cc36621	c8ddda0a64f21cb019720cdda48c94354d4091e7	Apache-2.0	unresolved	none
LeanPool/Incompleteness/Foundation/Modal/Kripke/Hilbert/Grz/Completeness.lean	00be2d94725dd955a165a19b9e588ded49d45534cdd53797f2208eb9e16b9a35	00be2d94725dd955a165a19b9e588ded49d45534cdd53797f2208eb9e16b9a35	c8ddda0a64f21cb019720cdda48c94354d4091e7	Apache-2.0	unresolved	none
LeanPool/Incompleteness/Foundation/Modal/Kripke/Hilbert/Grz/Soundness.lean	0e6cbefbbedb756abe22663cfc94ce1d0248501ce0131e4f90dc2bbb67f0a45d	0e6cbefbbedb756abe22663cfc94ce1d0248501ce0131e4f90dc2bbb67f0a45d	c8ddda0a64f21cb019720cdda48c94354d4091e7	Apache-2.0	unresolved	none
LeanPool/Incompleteness/Foundation/Modal/Kripke/Hilbert/K.lean	f66f8f4aa03a9091aaf88a5aa713be6a809b0820385deadcf309e2c9661efbee	f66f8f4aa03a9091aaf88a5aa713be6a809b0820385deadcf309e2c9661efbee	c8ddda0a64f21cb019720cdda48c94354d4091e7	Apache-2.0	unresolved	none
LeanPool/Incompleteness/Foundation/Modal/Kripke/Hilbert/K4.lean	0bbaa2e836a334c4dc09d9ce4597beffe417ababc76dc1ee891bdc9d7d899d52	0bbaa2e836a334c4dc09d9ce4597beffe417ababc76dc1ee891bdc9d7d899d52	c8ddda0a64f21cb019720cdda48c94354d4091e7	Apache-2.0	unresolved	none
LeanPool/Incompleteness/Foundation/Modal/Kripke/Hilbert/K45.lean	66fd40abc8d910b250d8308ea07fadcc3d09589a42e97ac2ec75b39f7666c6f1	66fd40abc8d910b250d8308ea07fadcc3d09589a42e97ac2ec75b39f7666c6f1	c8ddda0a64f21cb019720cdda48c94354d4091e7	Apache-2.0	unresolved	none
LeanPool/Incompleteness/Foundation/Modal/Kripke/Hilbert/K5.lean	e7b8d109a84119e611baeb364d023148914e32590869f3b9d71589a34148e428	e7b8d109a84119e611baeb364d023148914e32590869f3b9d71589a34148e428	c8ddda0a64f21cb019720cdda48c94354d4091e7	Apache-2.0	unresolved	none
LeanPool/Incompleteness/Foundation/Modal/Kripke/Hilbert/KB.lean	53c5f8949eb7328c5184744380868e1c39d3a9a8b1e26e3c7aa96c11ed0cd366	53c5f8949eb7328c5184744380868e1c39d3a9a8b1e26e3c7aa96c11ed0cd366	c8ddda0a64f21cb019720cdda48c94354d4091e7	Apache-2.0	unresolved	none
LeanPool/Incompleteness/Foundation/Modal/Kripke/Hilbert/KB4.lean	b931bbf86297edd82dfae8fda58aa6edd3ee8bb4d3927c6f84d0e62c6b6ab52b	b931bbf86297edd82dfae8fda58aa6edd3ee8bb4d3927c6f84d0e62c6b6ab52b	c8ddda0a64f21cb019720cdda48c94354d4091e7	Apache-2.0	unresolved	none
LeanPool/Incompleteness/Foundation/Modal/Kripke/Hilbert/KB5.lean	8b6afbf2d3a83b4690da849dc8b6bc6acbd4e3f8fdc31d70f9174f6bf19f94d0	8b6afbf2d3a83b4690da849dc8b6bc6acbd4e3f8fdc31d70f9174f6bf19f94d0	c8ddda0a64f21cb019720cdda48c94354d4091e7	Apache-2.0	unresolved	none
LeanPool/Incompleteness/Foundation/Modal/Kripke/Hilbert/KD.lean	1d8c5a1a2b0c32b53e0316519b6bc2e368ab4d96bc6bc0eed0e00487df5df972	1d8c5a1a2b0c32b53e0316519b6bc2e368ab4d96bc6bc0eed0e00487df5df972	c8ddda0a64f21cb019720cdda48c94354d4091e7	Apache-2.0	unresolved	none
LeanPool/Incompleteness/Foundation/Modal/Kripke/Hilbert/KD4.lean	38aecfbc4db19da7ed71c77faf88aa9f437d25b73b270b8dc226245c044c4959	38aecfbc4db19da7ed71c77faf88aa9f437d25b73b270b8dc226245c044c4959	c8ddda0a64f21cb019720cdda48c94354d4091e7	Apache-2.0	unresolved	none
LeanPool/Incompleteness/Foundation/Modal/Kripke/Hilbert/KD45.lean	cf5fb50797862ebefd907008546523c1aaf8f7545c9e0e3268e51ced7738272e	cf5fb50797862ebefd907008546523c1aaf8f7545c9e0e3268e51ced7738272e	c8ddda0a64f21cb019720cdda48c94354d4091e7	Apache-2.0	unresolved	none
LeanPool/Incompleteness/Foundation/Modal/Kripke/Hilbert/KD5.lean	1eeb125d48a818f672e42d2db3ef22bb504e4bf77de3807b909000092287c31c	1eeb125d48a818f672e42d2db3ef22bb504e4bf77de3807b909000092287c31c	c8ddda0a64f21cb019720cdda48c94354d4091e7	Apache-2.0	unresolved	none
LeanPool/Incompleteness/Foundation/Modal/Kripke/Hilbert/KDB.lean	c1f1ed367b32cb6aae03d7d2667aa097fb623343e162dd7bb5a17d1f93b40a94	c1f1ed367b32cb6aae03d7d2667aa097fb623343e162dd7bb5a17d1f93b40a94	c8ddda0a64f21cb019720cdda48c94354d4091e7	Apache-2.0	unresolved	none
LeanPool/Incompleteness/Foundation/Modal/Kripke/Hilbert/KT.lean	5618ac009baeb51bb0b57cb8e46619275322f379bbc12f856fc33d136f57e483	5618ac009baeb51bb0b57cb8e46619275322f379bbc12f856fc33d136f57e483	c8ddda0a64f21cb019720cdda48c94354d4091e7	Apache-2.0	unresolved	none
LeanPool/Incompleteness/Foundation/Modal/Kripke/Hilbert/KT4B.lean	d2e5f71ab6258eb6c30bcb9aa2fcac7255c40bf80b0dcacef3b216b8e3a67f49	d2e5f71ab6258eb6c30bcb9aa2fcac7255c40bf80b0dcacef3b216b8e3a67f49	c8ddda0a64f21cb019720cdda48c94354d4091e7	Apache-2.0	unresolved	none
LeanPool/Incompleteness/Foundation/Modal/Kripke/Hilbert/KTB.lean	6a7f76cb0778f2692773d73812916f50bce82c91b46ddd215ef008342ac233fd	6a7f76cb0778f2692773d73812916f50bce82c91b46ddd215ef008342ac233fd	c8ddda0a64f21cb019720cdda48c94354d4091e7	Apache-2.0	unresolved	none
LeanPool/Incompleteness/Foundation/Modal/Kripke/Hilbert/S4.lean	1dc70d12b2904421407ee38c7973aebb641721e2889f95be354db3558a71ad72	1dc70d12b2904421407ee38c7973aebb641721e2889f95be354db3558a71ad72	c8ddda0a64f21cb019720cdda48c94354d4091e7	Apache-2.0	unresolved	none
LeanPool/Incompleteness/Foundation/Modal/Kripke/Hilbert/S4Dot2.lean	55116a4a57224d48bc6fd894d93f699928cd5bccb703bbf0fd61109cfe835e9c	55116a4a57224d48bc6fd894d93f699928cd5bccb703bbf0fd61109cfe835e9c	c8ddda0a64f21cb019720cdda48c94354d4091e7	Apache-2.0	unresolved	none
LeanPool/Incompleteness/Foundation/Modal/Kripke/Hilbert/S4Dot3.lean	9342f7b7fb5ebb7134b1d22cb04b09099bdbaf257e040234073a6f49be0144f6	9342f7b7fb5ebb7134b1d22cb04b09099bdbaf257e040234073a6f49be0144f6	c8ddda0a64f21cb019720cdda48c94354d4091e7	Apache-2.0	unresolved	none
LeanPool/Incompleteness/Foundation/Modal/Kripke/Hilbert/S5.lean	1374853249f9dd9df743bef4c20893b9558e0cf19e1067e240eea00c5fa0d845	1374853249f9dd9df743bef4c20893b9558e0cf19e1067e240eea00c5fa0d845	c8ddda0a64f21cb019720cdda48c94354d4091e7	Apache-2.0	unresolved	none
LeanPool/Incompleteness/Foundation/Modal/Kripke/Hilbert/Soundness.lean	24469506fea064ad0e6eb6f0fab0eff51d4f8aa568780c22f8327775eec85915	24469506fea064ad0e6eb6f0fab0eff51d4f8aa568780c22f8327775eec85915	c8ddda0a64f21cb019720cdda48c94354d4091e7	Apache-2.0	unresolved	none
LeanPool/Incompleteness/Foundation/Modal/Kripke/Hilbert/Triv.lean	2a7996c4dfea712c2a46b95b051821c21289a25759cd186637eca5764a23b014	2a7996c4dfea712c2a46b95b051821c21289a25759cd186637eca5764a23b014	c8ddda0a64f21cb019720cdda48c94354d4091e7	Apache-2.0	unresolved	none
LeanPool/Incompleteness/Foundation/Modal/Kripke/Hilbert/Ver.lean	9c88637e12bef58ccf6be514858773ffad4de0165eb31de4ae385723d5657c48	9c88637e12bef58ccf6be514858773ffad4de0165eb31de4ae385723d5657c48	c8ddda0a64f21cb019720cdda48c94354d4091e7	Apache-2.0	unresolved	none
LeanPool/Incompleteness/Foundation/Modal/Kripke/KHIncompleteness.lean	f2ca6c0b145cd72f9b3dde586a2c85c5bf115664bbf78591fec067ec768418f9	f2ca6c0b145cd72f9b3dde586a2c85c5bf115664bbf78591fec067ec768418f9	c8ddda0a64f21cb019720cdda48c94354d4091e7	Apache-2.0	unresolved	none
LeanPool/Incompleteness/Foundation/Modal/Kripke/Preservation.lean	f88c06dd5dabf8bc082acb732ecf3da7ce9959f64653b9313380fb258c16959e	f88c06dd5dabf8bc082acb732ecf3da7ce9959f64653b9313380fb258c16959e	c8ddda0a64f21cb019720cdda48c94354d4091e7	Apache-2.0	unresolved	none
LeanPool/Incompleteness/Foundation/Modal/Kripke/SimpleExtension.lean	c9be957d643828971db3d467f2b8f2559f750b88562261e4368d2281f735b39b	bbf3d1aaec6ffceef3c70be496a8801969929427ca3dbb9a62bc927549156fdc	c8ddda0a64f21cb019720cdda48c94354d4091e7	Apache-2.0	unresolved	Mathlib path compatibility port; deprecation cleanup
LeanPool/Incompleteness/Foundation/Modal/Kripke/Tree.lean	c98b7e1745b7793b39f5c4326ed92d74d1dc8f0aa7c0bb00a6e87888048796e3	c98b7e1745b7793b39f5c4326ed92d74d1dc8f0aa7c0bb00a6e87888048796e3	c8ddda0a64f21cb019720cdda48c94354d4091e7	Apache-2.0	unresolved	none
LeanPool/Incompleteness/Foundation/Modal/Logic/Basic.lean	9d352e48b76bfd9793ae30677234ce7d58f07747297d1499bfbbbd831acef55a	9d352e48b76bfd9793ae30677234ce7d58f07747297d1499bfbbbd831acef55a	c8ddda0a64f21cb019720cdda48c94354d4091e7	Apache-2.0	unresolved	none
LeanPool/Incompleteness/Foundation/Modal/Logic/WellKnown.lean	bd9f3672ce0e92fc175c4087bfcf31906f57c09e68553c25b4d03da4d30a2038	bd9f3672ce0e92fc175c4087bfcf31906f57c09e68553c25b4d03da4d30a2038	c8ddda0a64f21cb019720cdda48c94354d4091e7	Apache-2.0	unresolved	none
LeanPool/Incompleteness/Foundation/Modal/LogicSymbol.lean	cb457a76b42550e5fb9edae61131f55627b7061356086a6ce69113e1080d3ce0	cb457a76b42550e5fb9edae61131f55627b7061356086a6ce69113e1080d3ce0	c8ddda0a64f21cb019720cdda48c94354d4091e7	Apache-2.0	unresolved	none
LeanPool/Incompleteness/Foundation/Modal/MaximalConsistentSet.lean	ced4d632d41d6b0e4ed538ffdda0116b34df3ac7effe40783ce3a58de2fbca03	ced4d632d41d6b0e4ed538ffdda0116b34df3ac7effe40783ce3a58de2fbca03	c8ddda0a64f21cb019720cdda48c94354d4091e7	Apache-2.0	unresolved	none
LeanPool/Incompleteness/Foundation/Modal/Subformulas.lean	05400c322bf22d67d8f91b114e8c141f47bbff9bb0bd6367895cf3b7f318af34	05400c322bf22d67d8f91b114e8c141f47bbff9bb0bd6367895cf3b7f318af34	c8ddda0a64f21cb019720cdda48c94354d4091e7	Apache-2.0	unresolved	none
LeanPool/Incompleteness/Foundation/Modal/Substitution.lean	d682df0cc9312e4d55ada5a407574af8effde02fd966beb4d0384aa7d5ad1d3b	d682df0cc9312e4d55ada5a407574af8effde02fd966beb4d0384aa7d5ad1d3b	c8ddda0a64f21cb019720cdda48c94354d4091e7	Apache-2.0	unresolved	none
LeanPool/Incompleteness/Foundation/Vorspiel/Arith.lean	0a6cd88462b02354cb2af7e0f0dbfdaf1beb7c549d0d6d5e4bc1ce3bd528ebd8	0a6cd88462b02354cb2af7e0f0dbfdaf1beb7c549d0d6d5e4bc1ce3bd528ebd8	c8ddda0a64f21cb019720cdda48c94354d4091e7	Apache-2.0	unresolved	none
LeanPool/Incompleteness/Foundation/Vorspiel/BinaryRelations.lean	93c6fb24ae51de5bcf1c2904f6d933ae631ea033b9b388b5060d2d24e73b09db	93c6fb24ae51de5bcf1c2904f6d933ae631ea033b9b388b5060d2d24e73b09db	c8ddda0a64f21cb019720cdda48c94354d4091e7	Apache-2.0	unresolved	none
LeanPool/Incompleteness/Foundation/Vorspiel/Chain.lean	610e2db2649239451afc2a43b2ee2307cc461322902efc2f7977d8c24f7482ce	610e2db2649239451afc2a43b2ee2307cc461322902efc2f7977d8c24f7482ce	c8ddda0a64f21cb019720cdda48c94354d4091e7	Apache-2.0	unresolved	none
LeanPool/Incompleteness/Foundation/Vorspiel/Collection.lean	bdb88e220217be045137688333b518dc877ee4aeb04e96dda7069439d591f1e9	bdb88e220217be045137688333b518dc877ee4aeb04e96dda7069439d591f1e9	c8ddda0a64f21cb019720cdda48c94354d4091e7	Apache-2.0	unresolved	none
LeanPool/Incompleteness/Foundation/Vorspiel/ExistsUnique.lean	105fe2c4aed7968faeabae51359c8bcd0d554e808534d89d5400dae8aff5e0ce	105fe2c4aed7968faeabae51359c8bcd0d554e808534d89d5400dae8aff5e0ce	c8ddda0a64f21cb019720cdda48c94354d4091e7	Apache-2.0	unresolved	none
LeanPool/Incompleteness/Foundation/Vorspiel/NotationClass.lean	19ee149cd3ea8dd2587ba994f111fa7126d47a8dad5db4de733a38798e877ed3	19ee149cd3ea8dd2587ba994f111fa7126d47a8dad5db4de733a38798e877ed3	c8ddda0a64f21cb019720cdda48c94354d4091e7	Apache-2.0	unresolved	none
LeanPool/Incompleteness/Foundation/Vorspiel/Order.lean	f954f5d45f2651491af0d0245ec1703c056a5eaaf660c01e9c739fc042fc5f7d	f954f5d45f2651491af0d0245ec1703c056a5eaaf660c01e9c739fc042fc5f7d	c8ddda0a64f21cb019720cdda48c94354d4091e7	Apache-2.0	unresolved	none
LeanPool/Incompleteness/Foundation/Vorspiel/RelItr.lean	bb4311a91d2e83d599cf92a0c6152446519ece13af0bdf37f5a02a72ca70135f	bb4311a91d2e83d599cf92a0c6152446519ece13af0bdf37f5a02a72ca70135f	c8ddda0a64f21cb019720cdda48c94354d4091e7	Apache-2.0	unresolved	none
LeanPool/Incompleteness/Foundation/Vorspiel/Vorspiel.lean	5466116648d7338888802e1f0e5f7db9557aee3f23d76e0d05fea9406a751741	5466116648d7338888802e1f0e5f7db9557aee3f23d76e0d05fea9406a751741	c8ddda0a64f21cb019720cdda48c94354d4091e7	Apache-2.0	unresolved	none
LeanPool/Incompleteness/ProvabilityLogic/Basic.lean	f57466b62878ae31bb7859ec47ca85fff3f810239209ce26e372bd327e1303b9	f57466b62878ae31bb7859ec47ca85fff3f810239209ce26e372bd327e1303b9	c8ddda0a64f21cb019720cdda48c94354d4091e7	Apache-2.0	unresolved	none
LeanPool/Incompleteness/ToFoundation/Basic.lean	738e269f2e3a6fadec711aee0ff253a628fccfdf18509572ab35d7fbe8e1f6d2	738e269f2e3a6fadec711aee0ff253a628fccfdf18509572ab35d7fbe8e1f6d2	c8ddda0a64f21cb019720cdda48c94354d4091e7	Apache-2.0	unresolved	none
LeanPool/FoZfc.lean	de169aa8cd15eaf779b15e50f29578d6e4691c8af8fc1ef465ca00cebbb9929a	de169aa8cd15eaf779b15e50f29578d6e4691c8af8fc1ef465ca00cebbb9929a	c8ddda0a64f21cb019720cdda48c94354d4091e7	Apache-2.0	unresolved	none
LeanPool/FoZfc/Axioms.lean	2cf34cfe4300d5d561a11f3b582d88f54bcafbf0ecf35cfeadac2c82c2a4fb52	2cf34cfe4300d5d561a11f3b582d88f54bcafbf0ecf35cfeadac2c82c2a4fb52	c8ddda0a64f21cb019720cdda48c94354d4091e7	Apache-2.0	unresolved	none
LeanPool/FoZfc/Basic.lean	09842b54f5afae26ed5bc85f2c4142828d14057e0abd6caf3d84ab4d7d1e8066	09842b54f5afae26ed5bc85f2c4142828d14057e0abd6caf3d84ab4d7d1e8066	c8ddda0a64f21cb019720cdda48c94354d4091e7	Apache-2.0	unresolved	none
LeanPool/FoZfc/BoundedFormulaOps.lean	ea4a974b5c1d1bd1f5ff57f2e3d34e654069baf78a6d16b38e487be5c1b5242f	ea4a974b5c1d1bd1f5ff57f2e3d34e654069baf78a6d16b38e487be5c1b5242f	c8ddda0a64f21cb019720cdda48c94354d4091e7	Apache-2.0	unresolved	none
LeanPool/FoZfc/FixedSnoc.lean	cf138042f6cde2f78016e0d6487e6fcdeb437b3fa99fc47dbac131b692f00b9b	cf138042f6cde2f78016e0d6487e6fcdeb437b3fa99fc47dbac131b692f00b9b	c8ddda0a64f21cb019720cdda48c94354d4091e7	Apache-2.0	unresolved	none
LeanPool/FoZfc/Replacement.lean	735a78e3aee192aa05cfada9767cfc2e7d0f7bade34791c027e4267e5bab38ec	735a78e3aee192aa05cfada9767cfc2e7d0f7bade34791c027e4267e5bab38ec	c8ddda0a64f21cb019720cdda48c94354d4091e7	Apache-2.0	unresolved	none
LeanPool/FoZfc/Tostring.lean	259d006c7aa90e063a3bf6f82b31493f28b49ccefcb2226a0cf070e219b39ed6	259d006c7aa90e063a3bf6f82b31493f28b49ccefcb2226a0cf070e219b39ed6	c8ddda0a64f21cb019720cdda48c94354d4091e7	Apache-2.0	unresolved	none
LeanPool/ZFLean.lean	29045a31b8d87b5ab9f20ad2b0d6f2135c773973e0e9f25476975823e34586e7	29045a31b8d87b5ab9f20ad2b0d6f2135c773973e0e9f25476975823e34586e7	c8ddda0a64f21cb019720cdda48c94354d4091e7	Apache-2.0	unresolved	none
LeanPool/ZFLean/Basic.lean	4905e006ef48fefe03e29546c788ae52fc3e6d48d3be76a12863106ad3f56154	4905e006ef48fefe03e29546c788ae52fc3e6d48d3be76a12863106ad3f56154	c8ddda0a64f21cb019720cdda48c94354d4091e7	Apache-2.0	unresolved	none
LeanPool/ZFLean/Booleans.lean	4064c600abfd0d7a4554c3ad064da2a2329c6cd7ec8b1ae405d6e0df28c796fb	4064c600abfd0d7a4554c3ad064da2a2329c6cd7ec8b1ae405d6e0df28c796fb	c8ddda0a64f21cb019720cdda48c94354d4091e7	Apache-2.0	unresolved	none
LeanPool/ZFLean/Embeddings.lean	467069a6b5a1b72e67c952976844e413de99696c6155e1c09e01d955a9e4e538	467069a6b5a1b72e67c952976844e413de99696c6155e1c09e01d955a9e4e538	c8ddda0a64f21cb019720cdda48c94354d4091e7	Apache-2.0	unresolved	none
LeanPool/ZFLean/Functions.lean	2f2458730a0253d02a654a2a9b07e4a69e18cc71be914a6462472af4c41c23c2	2f2458730a0253d02a654a2a9b07e4a69e18cc71be914a6462472af4c41c23c2	c8ddda0a64f21cb019720cdda48c94354d4091e7	Apache-2.0	unresolved	none
LeanPool/ZFLean/Integers.lean	b8cfb29827af76ddb9aed4682badbd003ebca990c15b78882fc6dc19c9544ae5	b8cfb29827af76ddb9aed4682badbd003ebca990c15b78882fc6dc19c9544ae5	c8ddda0a64f21cb019720cdda48c94354d4091e7	Apache-2.0	unresolved	none
LeanPool/ZFLean/Isomorphisms.lean	03850137fae9417750ce108500f23e4dbd6221628563170777d5a22b6622bb3e	03850137fae9417750ce108500f23e4dbd6221628563170777d5a22b6622bb3e	c8ddda0a64f21cb019720cdda48c94354d4091e7	Apache-2.0	unresolved	none
LeanPool/ZFLean/IsomorphismsFunsToPowRel.lean	55f90acd9ca1acbd5ba3c0cba24e6797a133f45a656fb7721cde37f75d74d341	55f90acd9ca1acbd5ba3c0cba24e6797a133f45a656fb7721cde37f75d74d341	c8ddda0a64f21cb019720cdda48c94354d4091e7	Apache-2.0	unresolved	none
LeanPool/ZFLean/IsomorphismsZFNatIso.lean	94585703479509c1865087b9ff1fc747681fb1eefdff7ceb0ea6e71716711a6d	94585703479509c1865087b9ff1fc747681fb1eefdff7ceb0ea6e71716711a6d	c8ddda0a64f21cb019720cdda48c94354d4091e7	Apache-2.0	unresolved	none
LeanPool/ZFLean/Naturals.lean	7ed0c6f7da31b20d89932dc7e377ae375be4d15c918d398b70e413cc0c544f37	7ed0c6f7da31b20d89932dc7e377ae375be4d15c918d398b70e413cc0c544f37	c8ddda0a64f21cb019720cdda48c94354d4091e7	Apache-2.0	unresolved	none
LeanPool/ZFLean/Rationals.lean	ad9f5b0bb442f0571d41d1244bd6e63d434e01e442492ed0ec1eb2676e3d2e2b	ad9f5b0bb442f0571d41d1244bd6e63d434e01e442492ed0ec1eb2676e3d2e2b	c8ddda0a64f21cb019720cdda48c94354d4091e7	Apache-2.0	unresolved	none
LeanPool/ZFLean/Sum.lean	f0c029c8795607bfd8dc6b891e3dc5e34bd3dacdb52e1e9ae2179b7a749907d9	f0c029c8795607bfd8dc6b891e3dc5e34bd3dacdb52e1e9ae2179b7a749907d9	c8ddda0a64f21cb019720cdda48c94354d4091e7	Apache-2.0	unresolved	none
LeanPool/ZFLean/Tactics.lean	d6df7b7a387ed55957b4f3994fcde9bbf5dd65698aa0e662b372a94e980754f6	d6df7b7a387ed55957b4f3994fcde9bbf5dd65698aa0e662b372a94e980754f6	c8ddda0a64f21cb019720cdda48c94354d4091e7	Apache-2.0	unresolved	none
LeanPool/FormalizationOfBoundedArithmetic.lean	7dc06a8c32d432afad222206d514e59dd8a781a8c383387881fa543a4854ba3f	7dc06a8c32d432afad222206d514e59dd8a781a8c383387881fa543a4854ba3f	c8ddda0a64f21cb019720cdda48c94354d4091e7	MIT	unresolved	none
LeanPool/FormalizationOfBoundedArithmetic/Algebra.lean	b69017835ed553f306bf9a8d98969e9f16e38c654cf51b765c5ef307b06f77b2	b69017835ed553f306bf9a8d98969e9f16e38c654cf51b765c5ef307b06f77b2	c8ddda0a64f21cb019720cdda48c94354d4091e7	MIT	unresolved	none
LeanPool/FormalizationOfBoundedArithmetic/AxiomSchemes.lean	8dd43793a8d7cb95ac5f7155518d0b8c40309dac7c1616f0ec3db374011cb522	8dd43793a8d7cb95ac5f7155518d0b8c40309dac7c1616f0ec3db374011cb522	c8ddda0a64f21cb019720cdda48c94354d4091e7	MIT	unresolved	none
LeanPool/FormalizationOfBoundedArithmetic/BasicSingleSorted.lean	002271ea62c9f34d04260e2fffcfbc0b11df9e161f60b5c19116a68ea02e21ff	002271ea62c9f34d04260e2fffcfbc0b11df9e161f60b5c19116a68ea02e21ff	c8ddda0a64f21cb019720cdda48c94354d4091e7	MIT	unresolved	none
LeanPool/FormalizationOfBoundedArithmetic/Complexity.lean	b12acebb1041b52fe6270088cd8d803e51668393382404deea90f62510c68d32	b12acebb1041b52fe6270088cd8d803e51668393382404deea90f62510c68d32	c8ddda0a64f21cb019720cdda48c94354d4091e7	MIT	unresolved	none
LeanPool/FormalizationOfBoundedArithmetic/DisplayedVariables.lean	bca0e84b886effb8ba6430268040d9621b992200ea2f96864ce362f7d400557b	bca0e84b886effb8ba6430268040d9621b992200ea2f96864ce362f7d400557b	c8ddda0a64f21cb019720cdda48c94354d4091e7	MIT	unresolved	none
LeanPool/FormalizationOfBoundedArithmetic/IDelta0.lean	24443f71aec9d190d2d2203229f40e8bf18aec3cf4fd661d827e16c565743b22	24443f71aec9d190d2d2203229f40e8bf18aec3cf4fd661d827e16c565743b22	c8ddda0a64f21cb019720cdda48c94354d4091e7	MIT	unresolved	none
LeanPool/FormalizationOfBoundedArithmetic/IOPEN.lean	6d804104f5180882869ae52064d7a92db8dd8de39807e4345d6a6068301f241e	6b1068990b27d508d668b541b2df75a295ccaf695af21e945d6d9eb234394ce1	c8ddda0a64f21cb019720cdda48c94354d4091e7	MIT	unresolved	Mathlib path compatibility port
LeanPool/FormalizationOfBoundedArithmetic/IsEnum.lean	2dd6ffe246888b7fee168452e92a7f5fbf6262a69d09aa1c67ed675b243c883b	2dd9f67c8731d32600ab14038f65c3521f64137602f068f1b62db8dcf59fa2cb	c8ddda0a64f21cb019720cdda48c94354d4091e7	MIT	unresolved	Mathlib path compatibility port (IsEmpty and Finite module paths)
LeanPool/FormalizationOfBoundedArithmetic/LanguagePeano.lean	00dff7b7084862dfd5a7d2caa2c6f4bcc188632651f2636b68edf34388b77214	00dff7b7084862dfd5a7d2caa2c6f4bcc188632651f2636b68edf34388b77214	c8ddda0a64f21cb019720cdda48c94354d4091e7	MIT	unresolved	none
LeanPool/FormalizationOfBoundedArithmetic/LanguageZambella.lean	605ea2e057383f871e2ccc27a422c98e341c81a20500187f18b7619f0fc44be8	605ea2e057383f871e2ccc27a422c98e341c81a20500187f18b7619f0fc44be8	c8ddda0a64f21cb019720cdda48c94354d4091e7	MIT	unresolved	none
LeanPool/FormalizationOfBoundedArithmetic/MathlibSimps.lean	8bd45c5c61a10f005a1a0714a90245bd95d7b2e49ae82c5c1e1885ce3b5fe3bf	8bd45c5c61a10f005a1a0714a90245bd95d7b2e49ae82c5c1e1885ce3b5fe3bf	c8ddda0a64f21cb019720cdda48c94354d4091e7	MIT	unresolved	none
LeanPool/FormalizationOfBoundedArithmetic/Order.lean	1fa623e4db150568fc9144bf7ec8e0f35035bed57145faf66c4802c204da1fa4	1fa623e4db150568fc9144bf7ec8e0f35035bed57145faf66c4802c204da1fa4	c8ddda0a64f21cb019720cdda48c94354d4091e7	MIT	unresolved	none
LeanPool/FormalizationOfBoundedArithmetic/Register.lean	330b6eae6a95f08175ab52f728d6f9a3587c674709e5d7f135760a26302cba5a	330b6eae6a95f08175ab52f728d6f9a3587c674709e5d7f135760a26302cba5a	c8ddda0a64f21cb019720cdda48c94354d4091e7	MIT	unresolved	none
LeanPool/FormalizationOfBoundedArithmetic/Semantics.lean	cc697cf5120cab16324b9760450db121948b82a6d0697aafdc2d8fe0febd733a	cc697cf5120cab16324b9760450db121948b82a6d0697aafdc2d8fe0febd733a	c8ddda0a64f21cb019720cdda48c94354d4091e7	MIT	unresolved	none
